Saved path: pet_store, bike_shop, salon, hardware_store, gym, burger_joint, tech_shop, toy_store, clothing_store, grocery_store, dentist, bank, music_store, pharmacy, bakery : 47755
Saved path: dentist, cafe, burger_joint, tech_shop, toy_store, hardware_store, barber_shop, bakery, bike_shop, salon, party_store, pharmacy, music_store, florist, bank : 40265
Saved path: toy_store, tech_shop, clothing_store, grocery_store, cafe, burger_joint, hardware_store, bakery, party_store, pharmacy, florist, bank, craft_shop, pizzeria, gym : 29401
Saved path: pet_store, bakery, salon, party_store, pharmacy, gelateria, music_store, bank, pizzeria, dentist, cafe, clothing_store, tech_shop, noodle_house, toy_store : 44506
Saved path: craft_shop, dentist, cafe, grocery_store, clothing_store, tech_shop, noodle_house, toy_store, gym, bakery, bike_shop, jewelry_store, party_store, gelateria, music_store : 41069
Saved path: jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, burger_joint, cafe, bookstore, pizzeria, gym, craft_shop, florist, music_store, pharmacy, bakery : 35179
Saved path: bank, craft_shop, pizzeria, cafe, tech_shop, clothing_store, toy_store, hardware_store, jewelry_store, bakery, pet_store, bike_shop, party_store, gelateria, music_store : 45060
Saved path: bookstore, bank, florist, music_store, pharmacy, bakery, pet_store, bike_shop, jewelry_store, toy_store, clothing_store, grocery_store, dentist, cafe, burger_joint : 48669
Saved path: barber_shop, bakery, pet_store, hardware_store, gym, toy_store, noodle_house, tech_shop, cafe, dentist, bookstore, pizzeria, gelateria, pharmacy, jewelry_store : 50120
Saved path: bike_shop, salon, party_store, pharmacy, gelateria, craft_shop, bookstore, burger_joint, tech_shop, toy_store, hardware_store, jewelry_store, barber_shop, bakery, pet_store : 43737
Saved path: dentist, clothing_store, tech_shop, noodle_house, toy_store, hardware_store, jewelry_store, barber_shop, bakery, bike_shop, party_store, pharmacy, music_store, bank, bookstore : 43260
Saved path: bike_shop, salon, party_store, pharmacy, gelateria, florist, bank, craft_shop, pizzeria, gym, toy_store, grocery_store, barber_shop, bakery, pet_store : 45030
Saved path: noodle_house, burger_joint, bookstore, dentist, craft_shop, pharmacy, party_store, bakery, pet_store, bike_shop, salon, jewelry_store, barber_shop, toy_store, clothing_store : 48047
Saved path: pet_store, barber_shop, jewelry_store, hardware_store, burger_joint, noodle_house, toy_store, clothing_store, grocery_store, cafe, craft_shop, bank, gelateria, pharmacy, bakery : 44176
Saved path: noodle_house, burger_joint, dentist, craft_shop, bank, florist, gelateria, party_store, bike_shop, bakery, barber_shop, jewelry_store, hardware_store, gym, toy_store : 40846
Saved path: craft_shop, dentist, bookstore, tech_shop, grocery_store, clothing_store, toy_store, gym, hardware_store, pet_store, bakery, party_store, pharmacy, gelateria, florist : 45703
Saved path: clothing_store, toy_store, hardware_store, bakery, pet_store, bike_shop, salon, party_store, pharmacy, gelateria, music_store, bookstore, cafe, burger_joint, tech_shop : 42511
Saved path: cafe, grocery_store, clothing_store, toy_store, noodle_house, tech_shop, burger_joint, jewelry_store, pet_store, bakery, salon, party_store, music_store, bank, craft_shop : 43123
Saved path: salon, party_store, hardware_store, gym, craft_shop, florist, pizzeria, bookstore, cafe, dentist, clothing_store, tech_shop, toy_store, barber_shop, bakery : 39182
Saved path: craft_shop, gym, bank, music_store, party_store, salon, bike_shop, bakery, jewelry_store, barber_shop, toy_store, tech_shop, clothing_store, grocery_store, dentist : 42141
Saved path: noodle_house, tech_shop, clothing_store, dentist, gym, bank, florist, music_store, gelateria, pharmacy, salon, bike_shop, bakery, barber_shop, toy_store : 43095
Saved path: florist, bank, pizzeria, bookstore, cafe, grocery_store, tech_shop, toy_store, gym, hardware_store, bike_shop, bakery, barber_shop, pharmacy, music_store : 39771
Saved path: bank, bookstore, burger_joint, cafe, dentist, grocery_store, clothing_store, toy_store, hardware_store, salon, bakery, barber_shop, gelateria, music_store, florist : 41111
Saved path: pet_store, bike_shop, party_store, pharmacy, gelateria, music_store, florist, bank, craft_shop, gym, noodle_house, grocery_store, barber_shop, jewelry_store, bakery : 46765
Saved path: pharmacy, gelateria, music_store, florist, pizzeria, bookstore, grocery_store, clothing_store, tech_shop, noodle_house, toy_store, gym, hardware_store, pet_store, party_store : 42715
Saved path: tech_shop, burger_joint, gym, hardware_store, jewelry_store, salon, bakery, pet_store, gelateria, craft_shop, bookstore, cafe, clothing_store, toy_store, noodle_house : 44718
Saved path: craft_shop, bank, florist, music_store, salon, bike_shop, pet_store, bakery, barber_shop, toy_store, tech_shop, bookstore, cafe, grocery_store, dentist : 49792
Saved path: craft_shop, pizzeria, bookstore, cafe, clothing_store, toy_store, gym, hardware_store, bakery, pet_store, bike_shop, salon, party_store, pharmacy, bank : 40564
Saved path: dentist, pizzeria, florist, music_store, gelateria, pharmacy, bike_shop, pet_store, gym, burger_joint, tech_shop, noodle_house, toy_store, grocery_store, cafe : 49340
Saved path: clothing_store, grocery_store, dentist, craft_shop, florist, gelateria, pharmacy, party_store, salon, bike_shop, bakery, jewelry_store, hardware_store, toy_store, noodle_house : 35757
Saved path: gelateria, pharmacy, salon, bakery, pet_store, hardware_store, gym, toy_store, noodle_house, tech_shop, cafe, dentist, craft_shop, pizzeria, florist : 43532
Saved path: noodle_house, tech_shop, burger_joint, gym, hardware_store, salon, music_store, florist, craft_shop, pizzeria, bookstore, cafe, dentist, clothing_store, toy_store : 38010
Saved path: toy_store, clothing_store, grocery_store, cafe, pizzeria, craft_shop, bank, florist, gelateria, pharmacy, party_store, salon, pet_store, bakery, barber_shop : 40537
Saved path: bank, florist, pharmacy, party_store, bike_shop, bakery, barber_shop, toy_store, noodle_house, clothing_store, dentist, cafe, bookstore, gym, craft_shop : 41898
Saved path: gelateria, florist, pizzeria, craft_shop, dentist, cafe, bookstore, burger_joint, tech_shop, toy_store, gym, hardware_store, pet_store, jewelry_store, party_store : 47818
