Saved path: music_store, gelateria, pharmacy, bakery, jewelry_store, barber_shop, toy_store, clothing_store, grocery_store, tech_shop, burger_joint, bookstore, cafe, dentist, bank : 38948
Saved path: party_store, salon, bike_shop, bakery, barber_shop, toy_store, clothing_store, tech_shop, burger_joint, dentist, craft_shop, florist, bank, gym, hardware_store : 40468
Saved path: burger_joint, bookstore, pizzeria, craft_shop, bank, florist, pharmacy, party_store, salon, bike_shop, bakery, gym, toy_store, noodle_house, tech_shop : 29922
Saved path: clothing_store, toy_store, gym, bakery, pet_store, bike_shop, salon, party_store, gelateria, florist, craft_shop, pizzeria, bookstore, burger_joint, cafe : 41659
Saved path: cafe, burger_joint, hardware_store, gym, bank, gelateria, music_store, party_store, bike_shop, bakery, barber_shop, toy_store, clothing_store, tech_shop, bookstore : 41037
Saved path: bakery, jewelry_store, party_store, pharmacy, gelateria, music_store, florist, bank, pizzeria, bookstore, dentist, noodle_house, toy_store, gym, pet_store : 48917
Saved path: toy_store, tech_shop, clothing_store, dentist, burger_joint, gym, pizzeria, bank, florist, gelateria, party_store, bakery, bike_shop, jewelry_store, barber_shop : 41797
Saved path: hardware_store, jewelry_store, barber_shop, bakery, party_store, pharmacy, gelateria, music_store, bank, pizzeria, bookstore, dentist, clothing_store, noodle_house, toy_store : 40297
Saved path: toy_store, barber_shop, bakery, pet_store, bike_shop, salon, party_store, music_store, florist, bank, craft_shop, dentist, cafe, bookstore, tech_shop : 47798
Saved path: gym, burger_joint, cafe, dentist, grocery_store, toy_store, barber_shop, jewelry_store, salon, bakery, gelateria, florist, bank, craft_shop, pizzeria : 38461
Saved path: florist, craft_shop, dentist, grocery_store, clothing_store, toy_store, tech_shop, bookstore, burger_joint, gym, jewelry_store, salon, party_store, gelateria, music_store : 39563
Saved path: dentist, bookstore, pizzeria, craft_shop, florist, music_store, pet_store, bike_shop, salon, jewelry_store, hardware_store, burger_joint, noodle_house, toy_store, clothing_store : 50543
Saved path: bookstore, cafe, grocery_store, tech_shop, toy_store, barber_shop, jewelry_store, bike_shop, pet_store, bakery, party_store, pharmacy, music_store, craft_shop, gym : 48038
Saved path: clothing_store, toy_store, hardware_store, bike_shop, bakery, party_store, pharmacy, gelateria, florist, craft_shop, pizzeria, bookstore, burger_joint, noodle_house, tech_shop : 31138
Saved path: pharmacy, gelateria, music_store, pizzeria, bookstore, dentist, grocery_store, tech_shop, noodle_house, toy_store, gym, hardware_store, jewelry_store, salon, party_store : 39793
Saved path: toy_store, clothing_store, cafe, bookstore, pizzeria, florist, music_store, gelateria, pharmacy, party_store, bakery, pet_store, hardware_store, burger_joint, noodle_house : 40510
Saved path: noodle_house, tech_shop, burger_joint, hardware_store, jewelry_store, bike_shop, bakery, party_store, pharmacy, music_store, bank, dentist, cafe, clothing_store, toy_store : 39329
Saved path: dentist, grocery_store, bookstore, burger_joint, tech_shop, noodle_house, toy_store, barber_shop, jewelry_store, bike_shop, pet_store, bakery, music_store, florist, bank : 50755
Saved path: grocery_store, clothing_store, toy_store, noodle_house, burger_joint, hardware_store, pet_store, bakery, salon, jewelry_store, pharmacy, music_store, florist, pizzeria, dentist : 47236
Saved path: toy_store, tech_shop, clothing_store, grocery_store, dentist, bookstore, pizzeria, craft_shop, music_store, bakery, pet_store, barber_shop, jewelry_store, hardware_store, gym : 53623
Saved path: cafe, bookstore, burger_joint, gym, craft_shop, music_store, party_store, salon, bike_shop, bakery, barber_shop, toy_store, tech_shop, grocery_store, dentist : 44448
Saved path: gym, hardware_store, jewelry_store, bakery, salon, pharmacy, gelateria, music_store, florist, pizzeria, bookstore, cafe, tech_shop, noodle_house, toy_store : 33420
Saved path: gelateria, bank, craft_shop, bookstore, cafe, grocery_store, toy_store, tech_shop, burger_joint, jewelry_store, salon, bakery, pet_store, party_store, pharmacy : 41031
Saved path: pet_store, bakery, barber_shop, party_store, music_store, bank, pizzeria, cafe, grocery_store, clothing_store, toy_store, tech_shop, burger_joint, hardware_store, bike_shop : 47607
Saved path: bank, bookstore, grocery_store, toy_store, noodle_house, tech_shop, burger_joint, hardware_store, jewelry_store, bakery, pet_store, salon, pharmacy, music_store, florist : 43416
Saved path: dentist, cafe, grocery_store, clothing_store, tech_shop, noodle_house, toy_store, bakery, bike_shop, jewelry_store, gelateria, music_store, florist, bank, craft_shop : 38430
Saved path: hardware_store, gym, craft_shop, florist, party_store, salon, pet_store, bakery, jewelry_store, barber_shop, toy_store, noodle_house, clothing_store, grocery_store, burger_joint : 44521
Saved path: bike_shop, jewelry_store, party_store, music_store, bank, craft_shop, dentist, grocery_store, cafe, bookstore, tech_shop, toy_store, gym, bakery, pet_store : 51094
Saved path: grocery_store, clothing_store, toy_store, gym, hardware_store, pet_store, bakery, salon, jewelry_store, pharmacy, gelateria, florist, bank, pizzeria, bookstore : 42131
Saved path: bike_shop, pet_store, bakery, hardware_store, gym, toy_store, noodle_house, tech_shop, dentist, cafe, bookstore, pizzeria, bank, gelateria, pharmacy : 46288
Saved path: bike_shop, bakery, pharmacy, gelateria, music_store, florist, bank, pizzeria, craft_shop, dentist, bookstore, tech_shop, toy_store, hardware_store, jewelry_store : 39687
Saved path: noodle_house, tech_shop, clothing_store, toy_store, pet_store, bakery, jewelry_store, party_store, pharmacy, music_store, florist, craft_shop, pizzeria, gym, burger_joint : 44260
Saved path: bike_shop, pharmacy, florist, pizzeria, bookstore, burger_joint, tech_shop, grocery_store, clothing_store, toy_store, hardware_store, jewelry_store, barber_shop, bakery, pet_store : 44756
Saved path: bank, dentist, cafe, tech_shop, clothing_store, toy_store, gym, hardware_store, jewelry_store, bakery, bike_shop, salon, pharmacy, music_store, florist : 40912
Saved path: florist, pizzeria, dentist, grocery_store, clothing_store, toy_store, noodle_house, burger_joint, gym, hardware_store, pet_store, salon, pharmacy, gelateria, music_store : 47872
Saved path: burger_joint, tech_shop, noodle_house, toy_store, clothing_store, cafe, bookstore, pizzeria, craft_shop, florist, music_store, gelateria, party_store, bakery, gym : 32458
