Saved path: toy_store, tech_shop, grocery_store, bookstore, pizzeria, bank, music_store, gelateria, pharmacy, party_store, bakery, bike_shop, jewelry_store, hardware_store, gym : 37524
Saved path: pet_store, bike_shop, salon, hardware_store, toy_store, clothing_store, cafe, dentist, craft_shop, pizzeria, bank, florist, gelateria, barber_shop, bakery : 48627
Saved path: bakery, salon, jewelry_store, hardware_store, toy_store, clothing_store, tech_shop, noodle_house, burger_joint, gym, pizzeria, craft_shop, bank, gelateria, party_store : 32982
Saved path: hardware_store, jewelry_store, barber_shop, bakery, bike_shop, pharmacy, florist, bank, pizzeria, bookstore, cafe, dentist, clothing_store, noodle_house, toy_store : 40291
Saved path: bakery, gym, toy_store, noodle_house, clothing_store, dentist, bookstore, bank, florist, music_store, gelateria, party_store, jewelry_store, salon, bike_shop : 42479
Saved path: salon, jewelry_store, barber_shop, party_store, gelateria, florist, pizzeria, dentist, burger_joint, noodle_house, toy_store, gym, hardware_store, pet_store, bakery : 49677
Saved path: dentist, grocery_store, tech_shop, toy_store, hardware_store, jewelry_store, bakery, bike_shop, salon, pharmacy, music_store, florist, pizzeria, bookstore, cafe : 39685
Saved path: party_store, pharmacy, gym, pizzeria, craft_shop, dentist, bookstore, burger_joint, noodle_house, toy_store, barber_shop, jewelry_store, bakery, bike_shop, salon : 39813
Saved path: bank, florist, gelateria, bike_shop, pet_store, bakery, hardware_store, toy_store, tech_shop, grocery_store, dentist, cafe, bookstore, pizzeria, craft_shop : 44892
Saved path: gym, burger_joint, cafe, clothing_store, tech_shop, noodle_house, toy_store, pet_store, bakery, party_store, pharmacy, gelateria, music_store, florist, craft_shop : 41996
Saved path: grocery_store, clothing_store, noodle_house, toy_store, barber_shop, pet_store, bakery, salon, pharmacy, gelateria, florist, bank, craft_shop, bookstore, burger_joint : 42631
Saved path: cafe, tech_shop, clothing_store, toy_store, gym, hardware_store, jewelry_store, bike_shop, pet_store, bakery, party_store, music_store, florist, pizzeria, dentist : 51135
Saved path: bakery, salon, jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, burger_joint, cafe, craft_shop, bank, music_store, gelateria, pharmacy, party_store : 32586
Saved path: bike_shop, bakery, barber_shop, toy_store, clothing_store, grocery_store, tech_shop, noodle_house, burger_joint, gym, craft_shop, bank, pharmacy, party_store, salon : 35212
Saved path: gym, bank, florist, music_store, pharmacy, party_store, pet_store, bakery, jewelry_store, barber_shop, toy_store, tech_shop, grocery_store, dentist, bookstore : 51117
Saved path: toy_store, party_store, salon, bike_shop, bakery, jewelry_store, hardware_store, gym, bank, craft_shop, pizzeria, bookstore, burger_joint, cafe, grocery_store : 32682
Saved path: pharmacy, gelateria, music_store, salon, bakery, pet_store, hardware_store, gym, burger_joint, bookstore, cafe, dentist, clothing_store, toy_store, barber_shop : 53309
Saved path: toy_store, barber_shop, jewelry_store, bakery, bike_shop, salon, hardware_store, bookstore, pizzeria, florist, bank, craft_shop, dentist, grocery_store, noodle_house : 36338
Saved path: cafe, grocery_store, tech_shop, noodle_house, toy_store, gym, hardware_store, jewelry_store, bakery, party_store, pharmacy, gelateria, bank, craft_shop, bookstore : 32243
Saved path: barber_shop, toy_store, cafe, burger_joint, hardware_store, gym, pizzeria, bank, music_store, gelateria, pharmacy, party_store, salon, bike_shop, bakery : 38688
Saved path: dentist, cafe, burger_joint, noodle_house, toy_store, barber_shop, bakery, bike_shop, salon, party_store, pharmacy, music_store, florist, pizzeria, craft_shop : 38511
Saved path: noodle_house, toy_store, gym, hardware_store, pet_store, bakery, salon, jewelry_store, party_store, pharmacy, gelateria, florist, bookstore, cafe, grocery_store : 42991
Saved path: hardware_store, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, cafe, dentist, pizzeria, florist, pharmacy, party_store, salon, bakery : 31994
Saved path: clothing_store, grocery_store, dentist, cafe, burger_joint, bookstore, pizzeria, craft_shop, music_store, pharmacy, party_store, salon, pet_store, bakery, toy_store : 45075
Saved path: pizzeria, craft_shop, dentist, cafe, clothing_store, toy_store, barber_shop, jewelry_store, bike_shop, bakery, party_store, pharmacy, hardware_store, burger_joint, bookstore : 40104
Saved path: dentist, florist, music_store, gelateria, pharmacy, party_store, bakery, pet_store, bike_shop, salon, hardware_store, toy_store, tech_shop, clothing_store, grocery_store : 45065
Saved path: tech_shop, noodle_house, toy_store, jewelry_store, pet_store, bakery, party_store, pharmacy, gelateria, florist, bank, craft_shop, pizzeria, cafe, grocery_store : 39526
Saved path: music_store, florist, pizzeria, cafe, grocery_store, toy_store, tech_shop, burger_joint, jewelry_store, bakery, pet_store, bike_shop, salon, pharmacy, gelateria : 44511
Saved path: gelateria, pharmacy, salon, pet_store, jewelry_store, hardware_store, burger_joint, bookstore, cafe, clothing_store, toy_store, gym, craft_shop, florist, music_store : 46406
Saved path: pharmacy, florist, craft_shop, pizzeria, gym, burger_joint, dentist, grocery_store, noodle_house, toy_store, barber_shop, jewelry_store, bakery, bike_shop, party_store : 41428
Saved path: jewelry_store, bakery, bike_shop, pharmacy, gelateria, florist, bank, pizzeria, gym, hardware_store, burger_joint, dentist, clothing_store, toy_store, barber_shop : 42388
Saved path: noodle_house, toy_store, gym, hardware_store, jewelry_store, bike_shop, pet_store, bakery, party_store, music_store, florist, bank, dentist, bookstore, tech_shop : 50148
Saved path: cafe, grocery_store, toy_store, gym, hardware_store, bakery, bike_shop, pharmacy, gelateria, music_store, florist, craft_shop, pizzeria, bookstore, burger_joint : 35851
Saved path: bookstore, dentist, clothing_store, noodle_house, toy_store, gym, hardware_store, jewelry_store, bike_shop, party_store, gelateria, music_store, florist, craft_shop, pizzeria : 43860
Saved path: gelateria, bank, pizzeria, gym, burger_joint, bookstore, cafe, grocery_store, clothing_store, toy_store, barber_shop, bakery, bike_shop, pharmacy, music_store : 39362
