Saved path: bookstore, pizzeria, gym, craft_shop, gelateria, pharmacy, pet_store, bakery, salon, jewelry_store, barber_shop, toy_store, clothing_store, tech_shop, burger_joint : 45487
Saved path: pizzeria, bookstore, cafe, dentist, clothing_store, toy_store, noodle_house, tech_shop, burger_joint, hardware_store, pet_store, jewelry_store, party_store, pharmacy, music_store : 48440
Saved path: burger_joint, hardware_store, bakery, pharmacy, music_store, florist, bank, craft_shop, dentist, grocery_store, clothing_store, toy_store, noodle_house, tech_shop, bookstore : 34561
Saved path: bike_shop, bakery, party_store, gelateria, music_store, florist, bank, pizzeria, burger_joint, cafe, clothing_store, toy_store, barber_shop, jewelry_store, salon : 35907
Saved path: toy_store, gym, hardware_store, pet_store, bakery, party_store, pharmacy, gelateria, craft_shop, pizzeria, bookstore, dentist, clothing_store, tech_shop, noodle_house : 46180
Saved path: bookstore, cafe, dentist, craft_shop, bank, gelateria, pharmacy, party_store, salon, bakery, pet_store, gym, toy_store, clothing_store, tech_shop : 44832
Saved path: bookstore, dentist, clothing_store, toy_store, barber_shop, bakery, bike_shop, pharmacy, gelateria, florist, bank, craft_shop, pizzeria, gym, burger_joint : 42826
Saved path: toy_store, gym, hardware_store, jewelry_store, salon, bike_shop, pet_store, bakery, party_store, gelateria, music_store, florist, bookstore, clothing_store, noodle_house : 46880
Saved path: pizzeria, craft_shop, bank, music_store, gelateria, pharmacy, party_store, jewelry_store, bike_shop, bakery, toy_store, noodle_house, grocery_store, burger_joint, gym : 37933
Saved path: bookstore, cafe, noodle_house, toy_store, hardware_store, pet_store, bakery, salon, jewelry_store, barber_shop, party_store, pharmacy, music_store, florist, pizzeria : 43797
Saved path: gelateria, pharmacy, party_store, salon, bakery, jewelry_store, hardware_store, toy_store, noodle_house, burger_joint, bookstore, cafe, dentist, bank, music_store : 36494
Saved path: bakery, gym, burger_joint, tech_shop, toy_store, clothing_store, grocery_store, dentist, cafe, bookstore, bank, pharmacy, party_store, jewelry_store, salon : 37150
Saved path: toy_store, tech_shop, clothing_store, grocery_store, cafe, burger_joint, hardware_store, gym, pizzeria, florist, pharmacy, salon, bakery, pet_store, barber_shop : 45013
Saved path: craft_shop, dentist, clothing_store, toy_store, noodle_house, tech_shop, bookstore, burger_joint, gym, hardware_store, jewelry_store, bike_shop, salon, pharmacy, gelateria : 41439
Saved path: craft_shop, bank, florist, pharmacy, salon, bike_shop, bakery, jewelry_store, gym, toy_store, clothing_store, cafe, burger_joint, bookstore, pizzeria : 34363
Saved path: bakery, pet_store, bike_shop, hardware_store, toy_store, grocery_store, bookstore, pizzeria, craft_shop, florist, music_store, gelateria, pharmacy, party_store, barber_shop : 47079
Saved path: toy_store, barber_shop, jewelry_store, pet_store, bakery, party_store, pharmacy, florist, craft_shop, pizzeria, gym, burger_joint, cafe, dentist, clothing_store : 47942
Saved path: bookstore, pizzeria, craft_shop, florist, music_store, pharmacy, salon, bakery, pet_store, hardware_store, burger_joint, tech_shop, toy_store, grocery_store, dentist : 46565
Saved path: bike_shop, salon, jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, clothing_store, dentist, craft_shop, florist, gym, hardware_store, bakery, pet_store : 44485
Saved path: dentist, grocery_store, clothing_store, tech_shop, noodle_house, toy_store, gym, pet_store, bike_shop, jewelry_store, pharmacy, music_store, gelateria, pizzeria, craft_shop : 50740
Saved path: gym, florist, bank, dentist, grocery_store, clothing_store, tech_shop, burger_joint, noodle_house, toy_store, barber_shop, jewelry_store, salon, bakery, hardware_store : 34255
Saved path: cafe, bookstore, craft_shop, bank, music_store, pharmacy, party_store, bike_shop, pet_store, bakery, jewelry_store, barber_shop, toy_store, clothing_store, tech_shop : 44799
Saved path: noodle_house, toy_store, grocery_store, dentist, craft_shop, pizzeria, florist, gelateria, party_store, bakery, bike_shop, jewelry_store, hardware_store, burger_joint, tech_shop : 37811
Saved path: grocery_store, toy_store, noodle_house, burger_joint, gym, bakery, pharmacy, gelateria, music_store, florist, bank, pizzeria, bookstore, cafe, dentist : 37089
Saved path: grocery_store, cafe, burger_joint, gym, pizzeria, craft_shop, bank, music_store, party_store, bakery, bike_shop, jewelry_store, barber_shop, toy_store, noodle_house : 38517
Saved path: cafe, grocery_store, clothing_store, noodle_house, toy_store, barber_shop, bakery, pet_store, bike_shop, salon, pharmacy, florist, craft_shop, bookstore, burger_joint : 43266
Saved path: bakery, party_store, music_store, gelateria, pizzeria, cafe, clothing_store, toy_store, noodle_house, burger_joint, hardware_store, jewelry_store, salon, bike_shop, pet_store : 45189
Saved path: pharmacy, florist, bank, craft_shop, pizzeria, bookstore, cafe, grocery_store, clothing_store, noodle_house, toy_store, pet_store, bakery, salon, party_store : 36594
Saved path: bookstore, burger_joint, tech_shop, noodle_house, toy_store, gym, hardware_store, bakery, salon, party_store, pharmacy, music_store, pizzeria, craft_shop, dentist : 36920
Saved path: toy_store, clothing_store, grocery_store, tech_shop, burger_joint, gym, craft_shop, florist, gelateria, pharmacy, party_store, salon, bakery, jewelry_store, barber_shop : 32422
Saved path: toy_store, barber_shop, jewelry_store, bike_shop, bakery, party_store, florist, bank, gym, burger_joint, cafe, dentist, grocery_store, clothing_store, tech_shop : 40119
Saved path: dentist, cafe, burger_joint, tech_shop, toy_store, hardware_store, salon, bike_shop, bakery, barber_shop, pharmacy, gelateria, florist, pizzeria, craft_shop : 39300
Saved path: tech_shop, noodle_house, toy_store, clothing_store, grocery_store, pizzeria, craft_shop, florist, pharmacy, jewelry_store, salon, bakery, pet_store, hardware_store, burger_joint : 41326
Saved path: grocery_store, clothing_store, tech_shop, noodle_house, toy_store, barber_shop, bakery, party_store, gelateria, florist, bank, craft_shop, gym, bookstore, dentist : 39585
Saved path: clothing_store, grocery_store, dentist, burger_joint, gym, bank, gelateria, pharmacy, salon, bakery, pet_store, barber_shop, toy_store, noodle_house, tech_shop : 48983
