Saved path: dentist, grocery_store, tech_shop, toy_store, barber_shop, jewelry_store, bike_shop, bakery, music_store, gelateria, bank, craft_shop, pizzeria, bookstore, cafe : 41484
Saved path: jewelry_store, barber_shop, bakery, bike_shop, salon, party_store, gelateria, craft_shop, pizzeria, bookstore, dentist, clothing_store, tech_shop, toy_store, hardware_store : 41720
Saved path: hardware_store, gym, toy_store, noodle_house, grocery_store, dentist, craft_shop, bank, florist, gelateria, bakery, pet_store, bike_shop, salon, jewelry_store : 47648
Saved path: clothing_store, grocery_store, cafe, bookstore, pizzeria, craft_shop, florist, gelateria, pharmacy, jewelry_store, salon, bakery, gym, toy_store, noodle_house : 31975
Saved path: bakery, salon, jewelry_store, barber_shop, toy_store, noodle_house, clothing_store, grocery_store, dentist, craft_shop, bank, florist, music_store, gelateria, party_store : 36032
Saved path: noodle_house, tech_shop, burger_joint, cafe, dentist, pizzeria, bank, florist, music_store, gelateria, pharmacy, barber_shop, bakery, hardware_store, toy_store : 38753
Saved path: grocery_store, dentist, pizzeria, florist, gelateria, pharmacy, party_store, salon, bike_shop, pet_store, bakery, barber_shop, hardware_store, burger_joint, toy_store : 49536
Saved path: music_store, bank, bookstore, dentist, clothing_store, noodle_house, toy_store, gym, hardware_store, barber_shop, bakery, salon, party_store, pharmacy, gelateria : 43468
Saved path: barber_shop, bakery, bike_shop, salon, party_store, pharmacy, gelateria, craft_shop, dentist, bookstore, burger_joint, noodle_house, tech_shop, clothing_store, toy_store : 39827
Saved path: gym, hardware_store, cafe, grocery_store, clothing_store, toy_store, barber_shop, jewelry_store, salon, pet_store, bakery, party_store, pharmacy, gelateria, bank : 43796
Saved path: bike_shop, party_store, gelateria, florist, pizzeria, dentist, cafe, burger_joint, toy_store, gym, hardware_store, jewelry_store, barber_shop, bakery, pet_store : 50865
Saved path: pharmacy, gelateria, pizzeria, bookstore, cafe, dentist, grocery_store, toy_store, noodle_house, tech_shop, burger_joint, gym, hardware_store, salon, bike_shop : 39038
Saved path: barber_shop, gelateria, music_store, florist, craft_shop, grocery_store, clothing_store, toy_store, noodle_house, tech_shop, burger_joint, hardware_store, salon, bakery, pet_store : 47723
Saved path: cafe, bookstore, burger_joint, hardware_store, gym, pizzeria, bank, gelateria, bakery, barber_shop, toy_store, noodle_house, tech_shop, grocery_store, dentist : 41358
Saved path: bakery, jewelry_store, barber_shop, toy_store, noodle_house, tech_shop, burger_joint, bookstore, cafe, dentist, craft_shop, bank, gelateria, pharmacy, pet_store : 44949
Saved path: dentist, craft_shop, florist, gelateria, bakery, bike_shop, hardware_store, gym, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, cafe : 37322
Saved path: bike_shop, bakery, party_store, music_store, florist, pizzeria, gym, hardware_store, cafe, grocery_store, tech_shop, noodle_house, toy_store, barber_shop, jewelry_store : 39560
Saved path: toy_store, noodle_house, tech_shop, grocery_store, cafe, gym, pizzeria, bank, gelateria, party_store, pet_store, bakery, salon, jewelry_store, barber_shop : 43959
Saved path: jewelry_store, barber_shop, bakery, salon, party_store, music_store, bank, pizzeria, craft_shop, dentist, grocery_store, clothing_store, toy_store, burger_joint, hardware_store : 39268
Saved path: noodle_house, tech_shop, grocery_store, cafe, burger_joint, pizzeria, florist, craft_shop, gym, hardware_store, salon, bike_shop, bakery, barber_shop, toy_store : 33290
Saved path: dentist, bookstore, pizzeria, bank, music_store, gelateria, pharmacy, barber_shop, bakery, pet_store, bike_shop, hardware_store, toy_store, tech_shop, burger_joint : 52607
Saved path: toy_store, noodle_house, tech_shop, burger_joint, hardware_store, pet_store, salon, party_store, pharmacy, gelateria, music_store, pizzeria, dentist, cafe, grocery_store : 46158
Saved path: bank, florist, music_store, pharmacy, party_store, bike_shop, bakery, burger_joint, tech_shop, noodle_house, toy_store, grocery_store, cafe, dentist, craft_shop : 35726
Saved path: barber_shop, toy_store, clothing_store, grocery_store, cafe, burger_joint, gym, pizzeria, florist, music_store, pharmacy, salon, bakery, pet_store, jewelry_store : 45011
Saved path: cafe, bookstore, pizzeria, bank, florist, gelateria, pharmacy, party_store, salon, bakery, jewelry_store, hardware_store, toy_store, noodle_house, dentist : 34247
Saved path: gym, pizzeria, craft_shop, bank, florist, music_store, gelateria, party_store, bike_shop, pet_store, bakery, burger_joint, tech_shop, clothing_store, toy_store : 43495
Saved path: jewelry_store, barber_shop, bakery, pharmacy, gelateria, music_store, florist, craft_shop, dentist, cafe, burger_joint, tech_shop, noodle_house, toy_store, hardware_store : 37828
Saved path: barber_shop, toy_store, noodle_house, tech_shop, grocery_store, dentist, cafe, burger_joint, gym, pizzeria, bank, gelateria, bakery, bike_shop, salon : 41628
Saved path: barber_shop, toy_store, noodle_house, grocery_store, dentist, bookstore, pizzeria, gym, craft_shop, bank, florist, gelateria, bike_shop, pet_store, bakery : 52222
Saved path: toy_store, clothing_store, tech_shop, bookstore, cafe, dentist, craft_shop, bank, florist, gelateria, bakery, pet_store, bike_shop, salon, hardware_store : 44431
Saved path: grocery_store, cafe, bookstore, burger_joint, hardware_store, gym, craft_shop, florist, gelateria, pharmacy, salon, bike_shop, bakery, barber_shop, toy_store : 37965
Saved path: bank, florist, music_store, pharmacy, party_store, bakery, jewelry_store, barber_shop, toy_store, tech_shop, grocery_store, cafe, burger_joint, bookstore, craft_shop : 32972
Saved path: pet_store, bakery, salon, hardware_store, gym, toy_store, noodle_house, tech_shop, clothing_store, grocery_store, bookstore, florist, music_store, party_store, barber_shop : 48250
Saved path: noodle_house, bookstore, burger_joint, hardware_store, gym, craft_shop, bank, florist, gelateria, pharmacy, bakery, pet_store, bike_shop, jewelry_store, barber_shop : 45323
Saved path: party_store, music_store, florist, bank, dentist, cafe, burger_joint, tech_shop, noodle_house, toy_store, hardware_store, jewelry_store, bakery, pet_store, bike_shop : 46765
Saved path: toy_store, clothing_store, grocery_store, cafe, dentist, craft_shop, bank, florist, pharmacy, salon, bike_shop, bakery, gym, burger_joint, noodle_house : 35349
