Saved path: salon, bike_shop, gym, burger_joint, noodle_house, toy_store, grocery_store, dentist, bookstore, pizzeria, craft_shop, florist, music_store, gelateria, pharmacy : 41015
Saved path: florist, bank, pizzeria, bookstore, dentist, clothing_store, toy_store, noodle_house, burger_joint, hardware_store, jewelry_store, bakery, salon, pharmacy, music_store : 37833
Saved path: dentist, craft_shop, bank, florist, music_store, pharmacy, party_store, bakery, bike_shop, jewelry_store, barber_shop, toy_store, tech_shop, burger_joint, bookstore : 39262
Saved path: bank, florist, music_store, pharmacy, party_store, jewelry_store, barber_shop, bakery, pet_store, hardware_store, gym, toy_store, noodle_house, tech_shop, bookstore : 45231
Saved path: clothing_store, grocery_store, cafe, bookstore, pizzeria, craft_shop, music_store, pharmacy, party_store, bakery, pet_store, hardware_store, burger_joint, tech_shop, toy_store : 40479
Saved path: salon, hardware_store, pizzeria, florist, craft_shop, dentist, cafe, grocery_store, clothing_store, tech_shop, noodle_house, toy_store, barber_shop, bakery, pet_store : 44571
Saved path: bookstore, pizzeria, florist, music_store, gelateria, pharmacy, salon, bike_shop, bakery, hardware_store, gym, toy_store, tech_shop, cafe, dentist : 39429
Saved path: gym, hardware_store, burger_joint, cafe, dentist, grocery_store, clothing_store, toy_store, barber_shop, bakery, bike_shop, salon, party_store, pharmacy, florist : 40709
Saved path: party_store, pharmacy, pizzeria, dentist, grocery_store, tech_shop, noodle_house, toy_store, hardware_store, jewelry_store, barber_shop, bakery, pet_store, bike_shop, salon : 48180
Saved path: gelateria, pharmacy, party_store, salon, bike_shop, hardware_store, gym, toy_store, noodle_house, clothing_store, dentist, cafe, bookstore, pizzeria, craft_shop : 38462
Saved path: pharmacy, music_store, craft_shop, dentist, cafe, bookstore, clothing_store, noodle_house, hardware_store, jewelry_store, barber_shop, bakery, pet_store, bike_shop, party_store : 51639
Saved path: gym, craft_shop, florist, music_store, gelateria, party_store, bike_shop, pet_store, bakery, barber_shop, toy_store, grocery_store, cafe, bookstore, pizzeria : 48449
Saved path: burger_joint, bookstore, pizzeria, gym, bank, florist, music_store, gelateria, pharmacy, salon, bakery, barber_shop, toy_store, noodle_house, tech_shop : 35242
Saved path: music_store, gelateria, bike_shop, pet_store, bakery, hardware_store, toy_store, noodle_house, tech_shop, clothing_store, dentist, craft_shop, pizzeria, bank, florist : 46191
Saved path: gelateria, party_store, barber_shop, bakery, pet_store, bike_shop, hardware_store, gym, toy_store, tech_shop, burger_joint, bookstore, pizzeria, craft_shop, florist : 46376
Saved path: grocery_store, clothing_store, toy_store, hardware_store, bike_shop, pet_store, bakery, barber_shop, pharmacy, florist, bank, pizzeria, bookstore, burger_joint, tech_shop : 44757
Saved path: noodle_house, burger_joint, hardware_store, jewelry_store, bakery, pet_store, bike_shop, salon, music_store, florist, craft_shop, pizzeria, cafe, grocery_store, toy_store : 44987
Saved path: tech_shop, bookstore, pizzeria, craft_shop, florist, music_store, gelateria, pharmacy, pet_store, bakery, salon, jewelry_store, barber_shop, toy_store, clothing_store : 43489
Saved path: bike_shop, pet_store, bakery, barber_shop, toy_store, noodle_house, clothing_store, grocery_store, cafe, dentist, gym, bank, florist, music_store, salon : 51868
Saved path: craft_shop, florist, music_store, party_store, salon, bakery, jewelry_store, barber_shop, toy_store, clothing_store, dentist, bookstore, burger_joint, hardware_store, gym : 42550
Saved path: gelateria, pharmacy, party_store, bakery, pet_store, toy_store, noodle_house, tech_shop, cafe, burger_joint, gym, pizzeria, craft_shop, bank, music_store : 41105
Saved path: hardware_store, bakery, pet_store, bike_shop, party_store, pharmacy, gelateria, music_store, florist, bookstore, cafe, dentist, clothing_store, noodle_house, gym : 49023
Saved path: toy_store, tech_shop, burger_joint, dentist, pizzeria, bank, music_store, gelateria, party_store, salon, bike_shop, bakery, jewelry_store, hardware_store, gym : 41581
Saved path: clothing_store, noodle_house, toy_store, gym, jewelry_store, bike_shop, bakery, pharmacy, gelateria, florist, bank, craft_shop, dentist, cafe, bookstore : 40088
Saved path: party_store, bakery, jewelry_store, barber_shop, toy_store, noodle_house, clothing_store, dentist, bookstore, burger_joint, gym, pizzeria, craft_shop, bank, gelateria : 40339
Saved path: clothing_store, toy_store, barber_shop, jewelry_store, bike_shop, bakery, pharmacy, gelateria, florist, pizzeria, dentist, cafe, burger_joint, noodle_house, tech_shop : 39246
Saved path: noodle_house, tech_shop, clothing_store, cafe, dentist, pizzeria, bank, florist, pharmacy, bakery, pet_store, bike_shop, salon, hardware_store, toy_store : 43346
Saved path: pet_store, bakery, hardware_store, toy_store, clothing_store, tech_shop, noodle_house, burger_joint, pizzeria, craft_shop, bank, florist, music_store, salon, bike_shop : 42324
Saved path: salon, bike_shop, pet_store, bakery, gym, burger_joint, noodle_house, toy_store, clothing_store, grocery_store, dentist, craft_shop, music_store, gelateria, pharmacy : 47492
Saved path: pet_store, barber_shop, noodle_house, clothing_store, grocery_store, dentist, cafe, bookstore, burger_joint, hardware_store, gym, florist, gelateria, pharmacy, bakery : 50563
Saved path: barber_shop, party_store, pharmacy, florist, pizzeria, bookstore, cafe, clothing_store, tech_shop, noodle_house, toy_store, gym, hardware_store, pet_store, bakery : 45074
Saved path: grocery_store, clothing_store, toy_store, barber_shop, jewelry_store, salon, bakery, hardware_store, gym, florist, bank, craft_shop, dentist, burger_joint, tech_shop : 33948
Saved path: bike_shop, bakery, gelateria, bank, pizzeria, craft_shop, dentist, cafe, grocery_store, toy_store, gym, hardware_store, barber_shop, jewelry_store, salon : 41967
Saved path: party_store, salon, bakery, jewelry_store, barber_shop, toy_store, noodle_house, bookstore, dentist, craft_shop, pizzeria, gym, bank, florist, music_store : 40648
Saved path: bike_shop, bakery, barber_shop, toy_store, tech_shop, clothing_store, dentist, burger_joint, gym, pizzeria, bank, florist, music_store, party_store, salon : 43685
