Saved path: burger_joint, gym, bank, florist, music_store, gelateria, pharmacy, bakery, pet_store, hardware_store, toy_store, clothing_store, dentist, cafe, bookstore : 48119
Saved path: bakery, barber_shop, jewelry_store, hardware_store, toy_store, noodle_house, tech_shop, clothing_store, dentist, craft_shop, music_store, gelateria, pharmacy, party_store, salon : 38865
Saved path: music_store, florist, bank, pizzeria, cafe, grocery_store, clothing_store, toy_store, tech_shop, burger_joint, jewelry_store, bakery, bike_shop, salon, pharmacy : 34460
Saved path: toy_store, grocery_store, cafe, bookstore, pizzeria, bank, florist, gelateria, pharmacy, bakery, barber_shop, hardware_store, gym, burger_joint, noodle_house : 35496
Saved path: bike_shop, bakery, party_store, hardware_store, gym, pizzeria, florist, bank, dentist, cafe, tech_shop, toy_store, barber_shop, jewelry_store, salon : 38862
Saved path: noodle_house, clothing_store, toy_store, barber_shop, jewelry_store, bakery, bike_shop, salon, party_store, gelateria, florist, pizzeria, craft_shop, dentist, burger_joint : 38922
Saved path: clothing_store, grocery_store, dentist, cafe, bookstore, pizzeria, florist, music_store, party_store, salon, bike_shop, hardware_store, burger_joint, noodle_house, toy_store : 37918
Saved path: pet_store, bakery, salon, barber_shop, party_store, pharmacy, bank, craft_shop, bookstore, burger_joint, noodle_house, tech_shop, clothing_store, toy_store, hardware_store : 44047
Saved path: grocery_store, clothing_store, toy_store, barber_shop, bakery, bike_shop, salon, party_store, pharmacy, music_store, bank, craft_shop, gym, bookstore, dentist : 43637
Saved path: bakery, barber_shop, toy_store, clothing_store, grocery_store, dentist, bookstore, gym, bank, florist, music_store, pharmacy, party_store, salon, bike_shop : 43084
Saved path: craft_shop, pizzeria, gym, burger_joint, bookstore, dentist, grocery_store, noodle_house, toy_store, barber_shop, bakery, bike_shop, gelateria, music_store, florist : 46328
