Saved path: bike_shop, pet_store, bakery, music_store, bank, craft_shop, gym, hardware_store, burger_joint, cafe, dentist, clothing_store, toy_store, barber_shop, jewelry_store : 53204
Saved path: bike_shop, bakery, hardware_store, gym, burger_joint, bookstore, tech_shop, toy_store, clothing_store, grocery_store, cafe, dentist, craft_shop, music_store, party_store : 40942
Saved path: music_store, pharmacy, party_store, bakery, jewelry_store, toy_store, noodle_house, clothing_store, grocery_store, burger_joint, gym, pizzeria, craft_shop, bank, florist : 33832
Saved path: florist, bank, craft_shop, gym, bookstore, cafe, dentist, clothing_store, tech_shop, noodle_house, toy_store, barber_shop, bakery, party_store, gelateria : 39584
Saved path: pizzeria, craft_shop, bank, gelateria, music_store, party_store, bike_shop, pet_store, bakery, toy_store, clothing_store, grocery_store, cafe, burger_joint, bookstore : 41665
Saved path: bike_shop, salon, pharmacy, gelateria, music_store, bank, pizzeria, bookstore, dentist, grocery_store, tech_shop, noodle_house, toy_store, bakery, pet_store : 46338
Saved path: bank, florist, pharmacy, bakery, pet_store, bike_shop, salon, jewelry_store, barber_shop, toy_store, tech_shop, clothing_store, grocery_store, cafe, burger_joint : 42836
Saved path: florist, music_store, gelateria, pharmacy, party_store, pet_store, bakery, salon, jewelry_store, barber_shop, toy_store, burger_joint, cafe, grocery_store, dentist : 48041
Saved path: pizzeria, craft_shop, bank, florist, pharmacy, party_store, bakery, bike_shop, jewelry_store, hardware_store, gym, toy_store, noodle_house, grocery_store, bookstore : 34882
Saved path: toy_store, noodle_house, tech_shop, grocery_store, dentist, craft_shop, florist, bank, bookstore, burger_joint, hardware_store, pet_store, bakery, jewelry_store, barber_shop : 43866
Saved path: gym, craft_shop, florist, music_store, gelateria, pharmacy, party_store, bakery, toy_store, noodle_house, tech_shop, grocery_store, cafe, bookstore, burger_joint : 32363
Saved path: pizzeria, bank, florist, pharmacy, bakery, pet_store, bike_shop, salon, jewelry_store, hardware_store, toy_store, clothing_store, tech_shop, noodle_house, burger_joint : 41884
Saved path: dentist, grocery_store, clothing_store, toy_store, noodle_house, burger_joint, gym, hardware_store, jewelry_store, bakery, bike_shop, salon, party_store, pharmacy, music_store : 41043
Saved path: pet_store, bike_shop, salon, jewelry_store, barber_shop, toy_store, bookstore, pizzeria, gym, craft_shop, florist, music_store, gelateria, pharmacy, bakery : 46990
Saved path: tech_shop, toy_store, barber_shop, bakery, party_store, gelateria, music_store, florist, bank, craft_shop, pizzeria, bookstore, burger_joint, cafe, grocery_store : 33725
Saved path: bakery, pet_store, bike_shop, pharmacy, gelateria, craft_shop, dentist, cafe, bookstore, grocery_store, clothing_store, noodle_house, gym, hardware_store, jewelry_store : 49576
Saved path: gym, toy_store, noodle_house, tech_shop, cafe, pizzeria, craft_shop, florist, gelateria, pharmacy, jewelry_store, salon, bike_shop, pet_store, bakery : 42641
Saved path: tech_shop, burger_joint, dentist, cafe, bookstore, pizzeria, bank, florist, gelateria, pharmacy, party_store, bakery, jewelry_store, barber_shop, toy_store : 34764
Saved path: bakery, toy_store, clothing_store, tech_shop, cafe, bookstore, bank, florist, music_store, gelateria, party_store, jewelry_store, salon, bike_shop, pet_store : 43660
Saved path: bike_shop, party_store, pharmacy, gelateria, bank, gym, burger_joint, cafe, dentist, grocery_store, tech_shop, toy_store, barber_shop, bakery, pet_store : 49801
Saved path: salon, bakery, jewelry_store, barber_shop, toy_store, grocery_store, dentist, cafe, burger_joint, gym, pizzeria, florist, music_store, gelateria, pharmacy : 40551
Saved path: burger_joint, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, dentist, bookstore, pizzeria, florist, gelateria, pharmacy, party_store, salon, hardware_store : 32932
Saved path: florist, bank, craft_shop, pizzeria, bookstore, cafe, grocery_store, clothing_store, tech_shop, noodle_house, toy_store, bakery, bike_shop, jewelry_store, gelateria : 32521
Saved path: bakery, pharmacy, florist, bank, pizzeria, dentist, clothing_store, toy_store, tech_shop, burger_joint, gym, hardware_store, salon, bike_shop, pet_store : 46035
