Saved path: music_store, gelateria, pharmacy, salon, bike_shop, bakery, gym, burger_joint, tech_shop, toy_store, clothing_store, dentist, bookstore, pizzeria, craft_shop : 41203
Saved path: bank, florist, pharmacy, party_store, salon, bakery, gym, burger_joint, tech_shop, noodle_house, toy_store, clothing_store, grocery_store, dentist, craft_shop : 32309
Saved path: pet_store, bakery, jewelry_store, party_store, music_store, pizzeria, bookstore, cafe, dentist, clothing_store, toy_store, tech_shop, burger_joint, gym, bike_shop : 51952
Saved path: salon, bakery, barber_shop, toy_store, noodle_house, tech_shop, grocery_store, cafe, dentist, craft_shop, bank, florist, music_store, pharmacy, party_store : 35785
Saved path: gym, craft_shop, bank, florist, bookstore, burger_joint, cafe, grocery_store, clothing_store, toy_store, hardware_store, jewelry_store, salon, bakery, pet_store : 39000
Saved path: bank, florist, party_store, barber_shop, bakery, pet_store, hardware_store, burger_joint, tech_shop, toy_store, clothing_store, grocery_store, cafe, dentist, pizzeria : 47782
Saved path: gelateria, bank, craft_shop, burger_joint, tech_shop, grocery_store, toy_store, hardware_store, jewelry_store, barber_shop, bakery, salon, party_store, pharmacy, music_store : 36547
Saved path: dentist, clothing_store, tech_shop, noodle_house, toy_store, gym, pet_store, bike_shop, salon, party_store, gelateria, music_store, florist, pizzeria, craft_shop : 47982
Saved path: jewelry_store, salon, bakery, party_store, gelateria, bank, craft_shop, pizzeria, gym, cafe, grocery_store, clothing_store, noodle_house, toy_store, barber_shop : 33790
Saved path: toy_store, clothing_store, cafe, dentist, craft_shop, bank, florist, gelateria, pharmacy, bakery, pet_store, hardware_store, gym, burger_joint, noodle_house : 44325
Saved path: pizzeria, craft_shop, dentist, cafe, burger_joint, tech_shop, grocery_store, clothing_store, toy_store, barber_shop, jewelry_store, bakery, pet_store, hardware_store, gym : 40284
Saved path: toy_store, barber_shop, bakery, pet_store, bike_shop, salon, pharmacy, gelateria, music_store, bank, gym, hardware_store, burger_joint, tech_shop, noodle_house : 46165
Saved path: clothing_store, dentist, bank, gelateria, bakery, pet_store, bike_shop, salon, jewelry_store, hardware_store, gym, burger_joint, tech_shop, noodle_house, toy_store : 48822
Saved path: pet_store, bakery, salon, jewelry_store, party_store, pharmacy, florist, bank, craft_shop, gym, noodle_house, grocery_store, clothing_store, toy_store, hardware_store : 42171
Saved path: jewelry_store, party_store, pharmacy, gelateria, bank, craft_shop, pizzeria, bookstore, burger_joint, tech_shop, grocery_store, toy_store, gym, pet_store, bakery : 42931
Saved path: noodle_house, burger_joint, cafe, dentist, craft_shop, bank, pizzeria, gym, hardware_store, pet_store, bakery, jewelry_store, barber_shop, toy_store, clothing_store : 42281
Saved path: grocery_store, toy_store, barber_shop, jewelry_store, bike_shop, bakery, gelateria, music_store, florist, bank, pizzeria, gym, hardware_store, burger_joint, tech_shop : 39913
Saved path: clothing_store, cafe, burger_joint, gym, hardware_store, jewelry_store, bike_shop, bakery, party_store, pharmacy, gelateria, music_store, florist, craft_shop, bookstore : 37505
Saved path: gelateria, music_store, florist, bank, gym, hardware_store, cafe, grocery_store, tech_shop, toy_store, barber_shop, jewelry_store, salon, bakery, pet_store : 47095
Saved path: party_store, bakery, pet_store, hardware_store, toy_store, noodle_house, tech_shop, burger_joint, bookstore, dentist, craft_shop, pizzeria, bank, florist, gelateria : 42626
Saved path: grocery_store, dentist, cafe, bookstore, burger_joint, gym, pizzeria, craft_shop, bank, gelateria, bike_shop, bakery, barber_shop, toy_store, clothing_store : 42825
Saved path: bike_shop, pet_store, bakery, barber_shop, pharmacy, gelateria, florist, bank, craft_shop, dentist, clothing_store, noodle_house, bookstore, burger_joint, hardware_store : 49974
Saved path: tech_shop, noodle_house, toy_store, hardware_store, jewelry_store, bakery, pet_store, bike_shop, pharmacy, gelateria, music_store, florist, craft_shop, pizzeria, bookstore : 42821
Saved path: dentist, cafe, grocery_store, clothing_store, toy_store, noodle_house, tech_shop, burger_joint, hardware_store, barber_shop, bakery, party_store, pharmacy, pizzeria, craft_shop : 37219
Saved path: clothing_store, grocery_store, dentist, cafe, bookstore, bank, florist, music_store, pharmacy, party_store, jewelry_store, bakery, gym, burger_joint, noodle_house : 37947
Saved path: bike_shop, jewelry_store, barber_shop, toy_store, clothing_store, dentist, cafe, burger_joint, bookstore, pizzeria, craft_shop, florist, music_store, bakery, pet_store : 50559
Saved path: craft_shop, florist, music_store, salon, bike_shop, pet_store, gym, toy_store, noodle_house, clothing_store, grocery_store, dentist, cafe, bookstore, pizzeria : 48820
Saved path: pet_store, bike_shop, salon, jewelry_store, hardware_store, burger_joint, cafe, grocery_store, noodle_house, toy_store, gym, craft_shop, bank, music_store, bakery : 46399
Saved path: tech_shop, burger_joint, gym, bike_shop, pet_store, bakery, party_store, music_store, bank, bookstore, cafe, dentist, clothing_store, toy_store, noodle_house : 49398
Saved path: tech_shop, toy_store, bakery, pet_store, bike_shop, salon, party_store, pharmacy, music_store, florist, pizzeria, gym, burger_joint, cafe, grocery_store : 42964
Saved path: burger_joint, dentist, craft_shop, pizzeria, pharmacy, salon, bike_shop, pet_store, bakery, jewelry_store, barber_shop, toy_store, clothing_store, grocery_store, tech_shop : 47662
Saved path: tech_shop, clothing_store, toy_store, barber_shop, bakery, pet_store, bike_shop, party_store, music_store, bank, craft_shop, gym, burger_joint, cafe, bookstore : 48516
Saved path: pharmacy, music_store, florist, craft_shop, dentist, cafe, burger_joint, tech_shop, noodle_house, toy_store, gym, hardware_store, salon, bike_shop, bakery : 37349
Saved path: bank, florist, music_store, party_store, salon, bakery, barber_shop, toy_store, clothing_store, grocery_store, dentist, burger_joint, hardware_store, gym, pizzeria : 41417
Saved path: pizzeria, gym, craft_shop, bank, music_store, salon, bike_shop, bakery, jewelry_store, barber_shop, toy_store, tech_shop, clothing_store, dentist, bookstore : 44980
